,ratings,Bold,Tannic,Sweet,Alcohol content,contain_eggs,contain_milk,Type_dessert,Type_fortified,Type_red,Type_rose,Type_sparkling,Type_white
683,3.5,45.0672,41.56083119,58.6431,13.5890593,0,0,0,0,0,1,0,0
684,3.5,49.9887,12.5376,52.9385,13.5890593,0,0,0,0,0,1,0,0
685,3.5,26.8805,41.56083119,66.1106,13.5890593,0,0,0,0,0,1,0,0
686,3.4,41.7726,3.08863,55.7625,13.5890593,0,0,0,0,0,1,0,0
687,4.4,31.9285,41.56083119,64.3941,12.5,0,0,0,0,0,1,0,0
688,4.4,51.7924,10.5612,48.8819,13.5890593,0,0,0,0,0,1,0,0
689,4.4,29.8361,41.56083119,61.2064,13.5890593,0,0,0,0,0,1,0,0
690,4.3,37.4549,5.31292,64.9326,13.5,0,0,0,0,0,1,0,0
691,4.3,29.4917,1.14148,61.3482,14,0,0,0,0,0,1,0,0
692,4.3,31.8696,0.02616,65.0297,13.5890593,0,0,0,0,0,1,0,0
693,4.3,29.7918,2.31265,64.7506,13.5890593,0,0,0,0,0,1,0,0
694,4.2,37.4549,5.31292,64.9326,13.5,0,0,0,0,0,1,0,0
695,4.2,29.5452,41.56083119,66.3672,13,0,0,0,0,0,1,0,0
696,4.2,31.8696,0.02616,65.0297,14,0,0,0,0,0,1,0,0
697,4.2,42.4922,0.31961,58.5396,12.5,0,0,0,0,0,1,0,0
698,4.2,28.2196,41.56083119,65.3084,13,0,0,0,0,0,1,0,0
699,4.2,30.6519,41.56083119,65.7299,13,0,0,0,0,0,1,0,0
700,4.2,29.2157,41.56083119,66.4432,13,0,0,0,0,0,1,0,0
701,4.2,33.9638,3.64418,64.2211,13.5,0,0,0,0,0,1,0,0
702,4.2,36.2554,41.56083119,65.7989,13,0,0,0,0,0,1,0,0
703,4.4,85,75.1673,70.1987,13.5890593,0,0,0,1,0,0,0,0
704,4.2,70.6557,31.3313,58.7613,21,0,0,0,1,0,0,0,0
705,4.1,85,85,43.4125,17,1,1,0,1,0,0,0,0
706,4.1,68.2366,25.9729,61.3614,20,0,0,0,1,0,0,0,0
707,4.1,85,81.0207,62.717,19,0,0,0,1,0,0,0,0
708,4.1,82.8954,85,45.6838,17,0,0,0,1,0,0,0,0
709,4.1,85,85,41.97,17,0,0,0,1,0,0,0,0
710,4.1,62.362,29.3474,62.1656,13.5890593,0,0,0,1,0,0,0,0
711,4,68.6985,71.952,59.7883,20,0,0,0,1,0,0,0,0
712,4,85,85,40.9196,17,0,0,0,1,0,0,0,0
713,4,85,85,66.3199,19,0,0,0,1,0,0,0,0
714,4,69.3802,72.7962,61.1983,17,0,0,0,1,0,0,0,0
715,4,66.8108,71.133,58.869,17.5,0,0,0,1,0,0,0,0
716,4,85,85,62.7632,19,0,0,0,1,0,0,0,0
717,4,66.54,37.8155,60.8264,20,0,0,0,1,0,0,0,0
718,4,71.0705,73.9404,57.2086,15,0,0,0,1,0,0,0,0
719,4,67.7221,70.165,62.392,17.5,0,0,0,1,0,0,0,0
720,4,58.3794,31.8443,63.9227,17.5,0,0,0,1,0,0,0,0
721,4,62.9705,68.9641,55.5179,17,0,0,0,1,0,0,0,0
722,4,68.1397,66.4338,68.9926,20,0,0,0,1,0,0,0,0
723,4,85,76.7806,60.3367,13.5890593,0,0,0,1,0,0,0,0
724,4,85,85,43.4117,16,0,0,0,1,0,0,0,0
725,3.9,84.8419,83.406,66.7821,19,0,0,0,1,0,0,0,0
726,3.9,60.5289,41.8643,60.304,19,1,1,0,1,0,0,0,0
727,3.9,68.085,73.4837,63.1993,17,0,0,0,1,0,0,0,0
728,3.9,85,83.3192,61.5148,19,0,0,0,1,0,0,0,0
729,3.9,85,85,43.4117,17,0,0,0,1,0,0,0,0
730,3.9,73.7903,50.3064,66.4516,19,0,0,0,1,0,0,0,0
731,3.9,85,85,67.2796,18.9,0,0,0,1,0,0,0,0
732,3.9,64.9,68.1,60.85,17.5,0,0,0,1,0,0,0,0
733,3.9,67.5616,72.9281,67.0069,15,0,0,0,1,0,0,0,0
734,3.9,66.1364,61.7727,65.0455,19,0,0,0,1,0,0,0,0
735,3.9,85,82.9286,47.0682,18,0,0,0,1,0,0,0,0
736,3.9,84.1945,85,42.1389,13.5890593,0,0,0,1,0,0,0,0
737,3.8,85,85,43.1911,20,0,0,0,1,0,0,0,0
738,3.8,85,85,67.7757,19,0,0,0,1,0,0,0,0
739,3.8,82.3245,84.1146,66.0797,18,0,0,0,1,0,0,0,0
740,3.8,67.51,70.6629,64.6791,20,1,1,0,1,0,0,0,0
741,3.8,65.9558,41.2266,66.2013,15,0,0,0,1,0,0,0,0
742,3.8,66.3258,74.0758,62.803,13.5890593,0,0,0,1,0,0,0,0
743,3.8,85,62.7213,46.6552,19,0,0,0,1,0,0,0,0
744,3.8,60.2521,41.5571,57.555,20,0,0,0,1,0,0,0,0
745,3.8,68.1428,69.3214,65.0357,13.5890593,0,0,0,1,0,0,0,0
746,3.7,69.3276,44.2178,64.6137,20,0,0,0,1,0,0,0,0
747,3.7,85,84.6574,66.2167,19,0,0,0,1,0,0,0,0
748,3.7,62.943,61.05,64.896,17.5,0,0,0,1,0,0,0,0
749,3.7,57.8707,33.9424,66.1869,17,0,0,0,1,0,0,0,0
750,3.7,63.9725,48.8211,68.8853,15,0,0,0,1,0,0,0,0
751,3.7,66.8547,48.6589,62.1176,19,0,0,0,1,0,0,0,0
752,3.7,85,85,42.5,16,0,0,0,1,0,0,0,0
753,3.7,85,76.8268,62.7005,18,0,0,0,1,0,0,0,0
754,3.7,59.5614,41.6731,62.3743,15,0,0,0,1,0,0,0,0
755,3.7,83.2525,54.2156,44.3495,17,0,0,0,1,0,0,0,0
756,3.7,67.3247,40.7028,64.9888,13.5890593,0,0,0,1,0,0,0,0
757,3.7,72.8784,67.6982,68.9865,19,0,0,0,1,0,0,0,0
758,3.7,67.5,70.7759,67.5,17.5,0,0,0,1,0,0,0,0
759,3.6,65.9348,42.7142,64.7199,18,0,0,0,1,0,0,0,0
760,3.6,52.9646,25.9466,59.8894,16,0,0,0,1,0,0,0,0
761,3.6,65.4751,72.9833,61.456,17.5,0,0,0,1,0,0,0,0
762,3.6,81.1737,80.7542,65.4025,19,0,0,0,1,0,0,0,0
763,3.6,67.5,70.8542,67.5,13.5890593,0,0,0,1,0,0,0,0
764,3.6,67.5,58.3654,67.8654,18,0,0,0,1,0,0,0,0
765,3.5,57.5891,28.5734,57.6373,15,0,0,0,1,0,0,0,0
766,3.5,58.2621,21.3095,59.0677,15,0,0,0,1,0,0,0,0
767,3.4,68.771,47.7996,61.7805,19.5,0,0,0,1,0,0,0,0
768,3.4,58.012,28.3922,62.3787,15,0,0,0,1,0,0,0,0
769,3.4,62.3402,62.1418,57.1804,17,0,0,0,1,0,0,0,0
770,3.4,85,68.4644,45.6807,15,0,0,0,1,0,0,0,0
771,3.3,58.866,32.3949,63.8716,15,0,0,0,1,0,0,0,0
772,3.3,55.0862,31.2017,56.2212,15,0,0,0,1,0,0,0,0
773,3.3,58.2105,33.0623,61.7952,15,0,0,0,1,0,0,0,0
774,3.3,61.6154,40.2564,53.5513,15,0,0,0,1,0,0,0,0
775,3.3,61.4505,46.1698,67.3962,15,0,0,0,1,0,0,0,0
776,3.3,56.3369,33.7874,65.9372,15,0,0,0,1,0,0,0,0
777,3.3,70.8277,57.7248,61.4685,13.5890593,0,0,0,1,0,0,0,0
778,3.3,63.6026,67.9872,67.5,20,0,0,0,1,0,0,0,0
779,3.3,65.2703,38.2905,65.9392,15,0,0,0,1,0,0,0,0
780,3.2,53.5429,33.8551,53.1212,15,0,0,0,1,0,0,0,0
781,3.2,67.5,61.6765,68.3824,18,0,0,0,1,0,0,0,0
782,3.1,52.2259,33.5825,61.6599,15,0,0,0,1,0,0,0,0
783,3.1,60.6894,35.413,65.2324,15,0,0,0,1,0,0,0,0
784,3.1,67.5,51.0385,67.5,15,0,0,0,1,0,0,0,0
785,3.1,63.6689,47.5,60.8378,15,0,0,0,1,0,0,0,0
786,2.8,67.5,65.0543,67.9239,13.5890593,0,0,0,1,0,0,0,0
787,2.6,63.4286,54.3214,61.3929,13.5890593,0,0,0,1,0,0,0,0
788,4.6,69.5877,55.0601,67.0663,13.5890593,0,0,0,1,0,0,0,0
789,4.5,85,85,43.4117,13.5890593,0,0,0,1,0,0,0,0
790,4.2,85,85,39.099,16,0,0,0,1,0,0,0,0
791,4.2,83.5525,80.167,48.3038,17,0,0,0,1,0,0,0,0
792,4.2,72.4746,59.4829,61.2151,18,0,0,0,1,0,0,0,0
793,4.2,85,85,71.2778,19,0,0,0,1,0,0,0,0
794,4.2,60.6526,63.7987,60.4675,18,0,0,0,1,0,0,0,0
795,4.2,67.5,65.7955,67.5,13.5890593,0,0,0,1,0,0,0,0
796,4.1,64.6327,36.3828,61.4951,19,0,0,0,1,0,0,0,0
797,4.1,71.9802,40.9911,60.5972,20,0,0,0,1,0,0,0,0
798,4.1,67.978,28.7802,58.4176,15,0,0,0,1,0,0,0,0
799,4.1,64.1979,30.2684,57.8909,15,0,0,0,1,0,0,0,0
800,4.1,68.5,72.5769,64.3269,17,0,0,0,1,0,0,0,0
801,4.1,85,85,41.803,15,0,0,0,1,0,0,0,0
802,4.1,68.464,27.7338,61.9568,16,0,0,0,1,0,0,0,0
803,4.1,85,85,43.4117,13.5890593,0,0,0,1,0,0,0,0
804,4.1,68.0671,69.5793,63.5305,13.5890593,0,0,0,1,0,0,0,0
805,4.1,85,85,67.5,19,0,0,0,1,0,0,0,0
806,4.1,72.8097,71.4049,64.8407,17.5,0,0,0,1,0,0,0,0
807,4,85,85,67.7236,19,0,0,0,1,0,0,0,0
808,4,85,78.7582,68.1758,19,0,0,0,1,0,0,0,0
809,4,85,85,65.3523,13.5890593,0,0,0,1,0,0,0,0
810,4,83.8718,76.6303,65.8483,13.5890593,0,0,0,1,0,0,0,0
811,4,69.0843,33.3558,67.2754,19,0,0,0,1,0,0,0,0
812,4,69.3028,31.5475,60.338,18.5,0,0,0,1,0,0,0,0
813,4,66.8316,33.9114,69.8951,17.5,0,0,0,1,0,0,0,0
814,4,67.4615,44.9745,66.0927,13.5890593,0,0,0,1,0,0,0,0
815,4,85,64.8415,50.4024,15,0,0,0,1,0,0,0,0
816,4,72.9052,50.6293,50.7155,17.5,0,0,0,1,0,0,0,0
817,4,72.0439,24.9825,71.7193,13.5890593,0,0,0,1,0,0,0,0
818,3.9,62.3661,70.2577,54.315,18,0,0,0,1,0,0,0,0
819,4,61.5833,75.4167,59.1667,20.5,0,0,0,1,0,0,0,0
820,4,64.3743,68.1698,55.4438,17.5,0,0,0,1,0,0,0,0
821,4,64.8434,73.7199,51.0542,13.5890593,0,0,0,1,0,0,0,0
822,4,85,85,41.97,17,0,0,0,1,0,0,0,0
823,4,85,85,67.5,13.5890593,0,0,0,1,0,0,0,0
824,4,85,85,66.3199,19,0,0,0,1,0,0,0,0
825,3.9,62.3661,70.2577,54.315,18,0,0,0,1,0,0,0,0
826,3.9,84.1118,85,43.4436,20,0,0,0,1,0,0,0,0
827,3.9,59.1542,30.349,63.9144,15,0,0,0,1,0,0,0,0
828,3.9,85,85,40.0943,18,0,0,0,1,0,0,0,0
829,3.9,85,85,65.5298,19,0,0,0,1,0,0,0,0
830,3.9,84.5945,63.1198,66.8142,19,0,0,0,1,0,0,0,0
831,3.9,70.9591,41.7807,64.9484,20,0,0,0,1,0,0,0,0
832,3.9,65.7529,34.6341,63.5507,20,0,0,0,1,0,0,0,0
833,3.9,85,85,65.4734,19,0,0,0,1,0,0,0,0
834,3.9,61.772,38.164,42.124,13.5890593,0,0,0,1,0,0,0,0
835,3.9,65.735,29.5488,68.9612,20,0,0,0,1,0,0,0,0
836,3.9,61.3337,35.3684,62.2472,19,0,0,0,1,0,0,0,0
837,3.9,63.2803,70.7002,57.284,18,0,0,0,1,0,0,0,0
838,4.3,45.95,57.7235,48.3294,10,0,0,1,0,0,0,0,0
839,4.3,47.4103,56.868,62.7511,8,0,0,1,0,0,0,0,0
840,4.2,85,85,73.5466,13.5890593,0,0,1,0,0,0,0,0
841,4.1,30.2511,64.3863,46.5203,8,0,0,1,0,0,0,0,0
842,4.1,85,85,75.3107,14.5,0,0,1,0,0,0,0,0
843,4.1,85,85,76.0044,14,0,0,1,0,0,0,0,0
844,4,79.9338,85,74.6266,13.5,0,0,1,0,0,0,0,0
845,4,85,85,77.1901,13,0,0,1,0,0,0,0,0
846,4,85,85,75.5988,13.5890593,0,0,1,0,0,0,0,0
847,4,26.9886,52.6258,43.9575,10,0,0,1,0,0,0,0,0
848,3.7,65.1116,61.3727,43.2626,13.5890593,0,0,1,0,0,0,0,0
849,3.7,20.4687,44.5313,85,13.5890593,0,0,1,0,0,0,0,0
850,3.6,54.4231,10.9615,56.1538,11.5,0,0,1,0,0,0,0,0
851,4.5,85,85,75.8876,13.5,0,0,1,0,0,0,0,0
852,4.5,45.6492,53.2041,58.5689,13.5890593,0,0,1,0,0,0,0,0
853,4.4,85,85,76.2339,13.5,0,0,1,0,0,0,0,0
854,4.4,29.2562,42.2124,63.2959,7.5,0,0,1,0,0,0,0,0
855,4.3,85,85,76.0993,13,0,0,1,0,0,0,0,0
856,4.3,85,85,76.0993,13.5,0,0,1,0,0,0,0,0
857,4.3,85,85,75.8045,13.5,0,0,1,0,0,0,0,0
858,4.3,85,85,76.3266,14,0,0,1,0,0,0,0,0
859,4.3,85,85,75.9542,14,0,0,1,0,0,0,0,0
860,4.3,40.7191,57.9455,48.1227,13.5890593,0,0,1,0,0,0,0,0
861,4.3,84.0225,85,74.6819,12.5,0,0,1,0,0,0,0,0
862,4.3,85,85,76.8437,13,0,0,1,0,0,0,0,0
863,4.3,35.8833,40.7306,66.7222,13.5890593,0,0,1,0,0,0,0,0
864,4.3,52.2546,67.2601,54.0833,13.5890593,0,0,1,0,0,0,0,0
865,4.3,65.3617,57.7699,56.4561,13.5890593,0,0,1,0,0,0,0,0
866,4.3,85,85,75.2838,13.5,0,0,1,0,0,0,0,0
867,4.2,85,85,76.6433,13,0,0,1,0,0,0,0,0
868,4.2,85,85,76.6433,13.5,0,0,1,0,0,0,0,0
869,4.2,48.7195,60.7881,56.087,8.5,0,0,1,0,0,0,0,0
870,4.2,84.373,85,75.7316,13.5,0,0,1,0,0,0,0,0
871,4.2,85,85,75.2838,12,0,0,1,0,0,0,0,0
872,4.2,85,85,76.3266,13.5,0,0,1,0,0,0,0,0
873,4.2,85,85,76.3266,13.5890593,0,0,1,0,0,0,0,0
874,4.2,85,85,75.3107,13.5,0,0,1,0,0,0,0,0
875,4.2,83.0908,85,68.3772,14,0,0,1,0,0,0,0,0
876,4.2,85,85,77.1901,13.5,0,0,1,0,0,0,0,0
877,4.2,85,85,77.1901,13.5,0,0,1,0,0,0,0,0
878,4.2,84.6646,85,75.3814,13,0,0,1,0,0,0,0,0
879,4.2,68.6792,41.827,35.3994,13.5890593,0,0,1,0,0,0,0,0
880,4.2,25.5336,23.171,6.96947,14,0,0,1,0,0,0,0,0
881,4.2,85,85,75.9542,13.5,1,1,1,0,0,0,0,0
882,4.2,55.1612,54.4255,63.2273,13.5890593,0,0,1,0,0,0,0,0
883,4.2,79.4252,85,74.7113,13.5890593,0,0,1,0,0,0,0,0
884,4.2,85,85,75.8045,13.5890593,0,0,1,0,0,0,0,0
885,4.2,56.1014,63.9205,69.108,13.5890593,0,0,1,0,0,0,0,0
886,4.2,55.7379,56.0907,51.8186,13.5890593,0,0,1,0,0,0,0,0
887,4.2,46.5318,6.49697,73.9637,13.5890593,0,0,1,0,0,0,0,0
888,4.2,48.9421,42.2282,58.0371,8,0,0,1,0,0,0,0,0
889,4.2,37.521,45.0601,70.2554,8.5,0,0,1,0,0,0,0,0
890,4.2,51.8294,44.6912,69.5794,13.5890593,0,0,1,0,0,0,0,0
891,4.2,35.0516,44.4695,61.3545,13.5890593,0,0,1,0,0,0,0,0
892,4.2,85,85,76.9749,13.5890593,0,0,1,0,0,0,0,0
893,4.1,30.2511,64.3863,46.5203,8,0,0,1,0,0,0,0,0
894,4.1,85,85,74.7933,13.5,0,0,1,0,0,0,0,0
895,4.1,30.2511,64.3863,46.5203,8.5,0,0,1,0,0,0,0,0
896,4.1,25.5336,23.171,6.96947,14,0,0,1,0,0,0,0,0
897,4.1,85,85,75.3549,14,0,0,1,0,0,0,0,0
898,4.1,84.373,85,75.7316,13.5890593,0,0,1,0,0,0,0,0
899,4.1,85,85,75.2838,14,0,0,1,0,0,0,0,0
900,4.1,85,85,76.6433,13.5890593,0,0,1,0,0,0,0,0
901,4.1,85,85,76.3266,13.5,0,0,1,0,0,0,0,0
902,4.1,85,85,76.4105,13.5890593,0,0,1,0,0,0,0,0
903,4.1,85,85,75.3549,14,0,0,1,0,0,0,0,0
904,4.1,85,85,76.482,13.5,0,0,1,0,0,0,0,0
905,4.1,85,85,75.3636,13.5890593,0,0,1,0,0,0,0,0
906,4.1,80.5791,85,75.9492,13.5890593,0,0,1,0,0,0,0,0
907,4.1,85,85,76.5727,13.5890593,0,0,1,0,0,0,0,0
908,4.1,85,85,73.2418,13.5,0,0,1,0,0,0,0,0
909,4.1,49.3544,63.2581,58.2151,13.5890593,0,0,1,0,0,0,0,0
910,4.1,49.8717,48.8214,60.1055,7.5,0,0,1,0,0,0,0,0
911,4.1,47.375,39.25,67.25,13.5890593,0,0,1,0,0,0,0,0
912,4.1,45.5076,60.9755,58.9193,13.5890593,0,0,1,0,0,0,0,0
913,4.1,50.636,42.567,64.3959,10,0,0,1,0,0,0,0,0
914,4.1,82.224,85,76.5441,13,0,0,1,0,0,0,0,0
915,4.1,43.5411,63.1969,44.6567,13.5890593,0,0,1,0,0,0,0,0
916,4.1,27.6667,53.3465,69.0219,13.5890593,0,0,1,0,0,0,0,0
917,4.1,49.3544,63.2581,58.2151,13.5890593,0,0,1,0,0,0,0,0
918,4.1,85,85,77.0104,13.5890593,0,0,1,0,0,0,0,0
919,4,85,85,76.6433,14,0,0,1,0,0,0,0,0
920,4,85,85,76.0044,14,0,0,1,0,0,0,0,0
921,4,85,85,77.0848,12,0,0,1,0,0,0,0,0
922,4,85,85,76.6433,13.5890593,0,0,1,0,0,0,0,0
923,4,85,85,75.172,13.5890593,0,0,1,0,0,0,0,0
924,4,85,85,76.8437,13,0,0,1,0,0,0,0,0
925,4,85,85,75.8045,13,0,0,1,0,0,0,0,0
926,4,85,85,77.0848,13,0,0,1,0,0,0,0,0
927,4,49.3544,63.2581,58.2151,13.5890593,0,0,1,0,0,0,0,0
928,4,85,85,75.3107,13.5,0,0,1,0,0,0,0,0
929,4,85,85,79.0622,13.5890593,0,0,1,0,0,0,0,0
930,4,34.4721,24.9816,61.9743,14,0,0,1,0,0,0,0,0
931,4,85,85,76.8437,13.5890593,0,0,1,0,0,0,0,0
932,4,30.2511,64.3863,46.5203,13.5890593,0,0,1,0,0,0,0,0
933,4,83.0908,85,68.3772,13.5890593,0,0,1,0,0,0,0,0
934,4,26.9886,52.6258,43.9575,13.5890593,0,0,1,0,0,0,0,0
935,4,30.8543,33.4941,55.4498,13.5890593,0,0,1,0,0,0,0,0
936,4,43.5411,63.1969,44.6567,13.5890593,0,0,1,0,0,0,0,0
937,4,84.373,85,75.7316,13.5890593,0,0,1,0,0,0,0,0
938,4,38.661,62.7431,33.0308,13.5890593,0,0,1,0,0,0,0,0
939,4,29.2562,42.2124,63.2959,8.5,0,0,1,0,0,0,0,0
940,4,83.5155,85,81.4889,13.5890593,0,0,1,0,0,0,0,0
941,4,85,85,75.5988,13.5890593,0,0,1,0,0,0,0,0
942,4,57.6206,18.7726,62.0509,13,0,0,1,0,0,0,0,0
943,4,85,85,76.482,13.5,0,0,1,0,0,0,0,0
944,4,64.9379,60.1276,43.9172,13.5890593,0,0,1,0,0,0,0,0
945,4,55.3438,38.526,65.25,13.5890593,0,0,1,0,0,0,0,0
946,4,84.9068,85,78.7367,13.5890593,0,0,1,0,0,0,0,0
947,4,46.5318,6.49697,73.9637,13.5890593,0,0,1,0,0,0,0,0
948,4,50.636,42.567,64.3959,10,0,0,1,0,0,0,0,0
949,4,85,85,79.5969,13.5890593,0,0,1,0,0,0,0,0
950,4,48.7179,35.0392,56.732,13,0,0,1,0,0,0,0,0
951,3.9,30.5946,60.9014,40.5365,11,0,0,1,0,0,0,0,0
952,3.9,85,85,76.4105,13.5,0,0,1,0,0,0,0,0
953,3.9,85,85,76.0044,14,0,0,1,0,0,0,0,0
954,3.9,85,85,76.4105,13.5,0,0,1,0,0,0,0,0
955,3.9,85,85,75.3549,14,0,0,1,0,0,0,0,0
956,3.9,85,85,76.4105,13.5890593,0,0,1,0,0,0,0,0
957,3.9,85,85,76.0044,13.5,0,0,1,0,0,0,0,0
958,3.9,85,85,76.4304,13.9,0,0,1,0,0,0,0,0
959,3.9,57.6206,18.7726,62.0509,13.5890593,0,0,1,0,0,0,0,0
960,3.9,25.5336,23.171,6.96947,13,0,0,1,0,0,0,0,0
961,3.9,30.8543,33.4941,55.4498,12.5,0,0,1,0,0,0,0,0
962,3.9,45.6974,47.0746,74.6491,13.5890593,0,0,1,0,0,0,0,0
963,3.9,25.2229,53.1767,42.0733,12,0,0,1,0,0,0,0,0
964,3.9,30.8543,33.4941,55.4498,12,0,0,1,0,0,0,0,0
965,3.9,62.5585,69.2552,33.2811,13.5890593,0,0,1,0,0,0,0,0
966,3.9,40.9965,60.4438,68.8174,7,0,0,1,0,0,0,0,0
967,3.9,40.9965,60.4438,68.8174,7.5,1,1,1,0,0,0,0,0
968,3.9,38.661,62.7431,33.0308,7.5,0,0,1,0,0,0,0,0
969,3.9,48.5784,56.5147,43.4412,13.5890593,0,0,1,0,0,0,0,0
970,3.9,44.9955,58.3978,68.2133,13.5890593,0,0,1,0,0,0,0,0
971,3.9,45.7998,47.8768,67.5797,13.5890593,0,0,1,0,0,0,0,0
972,3.8,85,85,76.4304,14,0,0,1,0,0,0,0,0
973,3.8,85,85,73.7268,14,0,0,1,0,0,0,0,0
974,3.8,25.5336,23.171,6.96947,13,0,0,1,0,0,0,0,0
975,3.8,84.2037,85,79.1836,13.5890593,0,0,1,0,0,0,0,0
976,3.8,29.2562,42.2124,63.2959,8,0,0,1,0,0,0,0,0
977,3.8,84.2037,85,79.1836,13.5890593,0,0,1,0,0,0,0,0
978,3.8,85,85,76.7175,13.5890593,0,0,1,0,0,0,0,0
979,3.8,85,85,77.1048,13.5890593,0,0,1,0,0,0,0,0
980,3.8,47.5081,41.996,72.9314,13.5890593,0,0,1,0,0,0,0,0
981,3.7,85,85,75.8642,13.5890593,0,0,1,0,0,0,0,0
982,3.7,85,85,76.4304,13.5890593,0,0,1,0,0,0,0,0
983,3.7,84.2037,85,79.1836,13.5890593,0,0,1,0,0,0,0,0
984,3.7,84.2037,85,79.1836,13.5890593,0,0,1,0,0,0,0,0
985,3.7,31.6203,13.5232,70.6717,13.5890593,0,0,1,0,0,0,0,0
986,3.6,45.8152,39.6154,24.837,13.5890593,0,0,1,0,0,0,0,0
987,4.5,85,37.4431,44.6935,13.8,0,0,0,0,0,0,0,1
988,4.4,40.8303,1.80635,66.8585,12.5,1,1,0,0,0,0,0,1
989,4.4,85,27.76,35.204,14.5,0,0,0,0,0,0,0,1
990,4.4,46.8682,17.8587,38.7182,14,0,0,0,0,0,0,0,1
991,4.4,85,29.3404,35.0341,14.5,0,0,0,0,0,0,0,1
992,4.4,85,28.8093,35.7343,13.5890593,0,0,0,0,0,0,0,1
993,4.4,20.2103,41.56083119,67.2301,13.5890593,0,0,0,0,0,0,0,1
994,4.4,31.9408,1.7275,78.4065,13.5,0,0,0,0,0,0,0,1
995,4.3,58.4456,19.5942,39.6349,13.5,0,0,0,0,0,0,0,1
996,4.3,36.0277,3.26099,74.1855,13,0,0,0,0,0,0,0,1
997,4.3,31.8677,3.14222,75.6444,12.5,0,0,0,0,0,0,0,1
998,4.3,56.6576,15.6018,32.6007,14.5,0,0,0,0,0,0,0,1
999,4.3,65.5842,41.0671,28.0871,14.5,0,0,0,0,0,0,0,1
1000,4.3,64.4074,5.71496,40.4314,13.5,0,0,0,0,0,0,0,1
1001,4.3,62.7073,26.2926,49.5131,14,0,0,0,0,0,0,0,1
1002,4.3,43.6317,7.66734,62.1555,13.5890593,0,0,0,0,0,0,0,1
1003,4.3,61.8818,24.5958,48.9929,13.5,0,0,0,0,0,0,0,1
1004,4.3,85,35.2238,43.4533,14.2,0,0,0,0,0,0,0,1
1005,4.3,32.7283,0.020635,84.6719,13.5,0,0,0,0,0,0,0,1
1006,4.3,20.8372,1.22019,67.5699,12.5,0,0,0,0,0,0,0,1
1007,4.3,63.034,22.9844,50.2847,13.5,0,0,0,0,0,0,0,1
1008,4.3,62.4855,39.5927,30.8551,14,0,0,0,0,0,0,0,1
1009,4.3,46.4559,19.5029,38.7811,13.5890593,0,0,0,0,0,0,0,1
1010,4.3,22.7167,2.70901,85,12.5,0,0,0,0,0,0,0,1
1011,4.3,50.5171,8.23119,77.0918,12.5,0,0,0,0,0,0,0,1
1012,4.3,19.8245,41.56083119,68.819,13,0,0,0,0,0,0,0,1
1013,4.3,43.1023,4.55562,66.9544,13.5890593,0,0,0,0,0,0,0,1
1014,4.3,45.0709,2.26374,69.5064,14.1,0,0,0,0,0,0,0,1
1015,4.3,19.901,5.90446,85,13.5890593,0,0,0,0,0,0,0,1
1016,4.3,78.9733,19.6297,43.6597,13.5890593,0,0,0,0,0,0,0,1
1017,4.3,62.3261,24.5634,50.6015,13.5,0,0,0,0,0,0,0,1
1018,4.3,65.3509,51.6572,44.2471,5,0,0,0,0,0,0,0,1
1019,4.3,79.6063,29.7679,51.7752,13.5890593,0,0,0,0,0,0,0,1
1020,4.3,66.4852,52.6171,44.0246,6.5,0,0,0,0,0,0,0,1
1021,4.3,43.3158,13.0683,37.9423,14,1,1,0,0,0,0,0,1
1022,4.3,24.1392,24.3257,50.1262,13,0,0,0,0,0,0,0,1
1023,4.3,43.5191,41.56083119,67.2309,13.5890593,0,0,0,0,0,0,0,1
1024,4.3,85,33.3058,49.6209,14,0,0,0,0,0,0,0,1
1025,4.3,32.3165,28.2213,49.2398,13.5,0,0,0,0,0,0,0,1
1026,4.3,85,32.197,35.6665,14.2,0,0,0,0,0,0,0,1
1027,4.3,46.2066,6.05783,68.4355,13.8,0,0,0,0,0,0,0,1
1028,4.3,21.9275,0.379533,68.8653,13.5890593,0,0,0,0,0,0,0,1
1029,4.3,83.0421,27.944,56.6052,13.9,0,0,0,0,0,0,0,1
1030,4.3,23.9345,0.875505,66.2084,13,0,0,0,0,0,0,0,1
1031,4.3,75.9538,17.1377,36.1745,14.1,0,0,0,0,0,0,0,1
1032,4.3,38.3682,7.52703,61.0766,13.8,0,0,0,0,0,0,0,1
1033,4.3,43.4097,41.56083119,70.9955,13.5890593,0,0,0,0,0,0,0,1
1034,4.3,85,27.447,39.4639,13.9,0,0,0,0,0,0,0,1
1035,4.3,46.3778,4.07963,65.9778,14,0,0,0,0,0,0,0,1
1036,4.2,30.4471,5.85628,72.6229,12.5,0,0,0,0,0,0,0,1
1037,4.2,32.3423,0.71934,78.8948,13.1,1,1,0,0,0,0,0,1
1038,4.2,58.8207,26.7433,52.0994,13.5,0,0,0,0,0,0,0,1
1039,4.2,31.0338,1.1216,78.7151,13,0,0,0,0,0,0,0,1
1040,4.2,67.6343,12.825,28.6139,13.5,0,0,0,0,0,0,0,1
1041,4.2,19.4724,41.56083119,77.7435,12,0,0,0,0,0,0,0,1
1042,4.2,60.9383,20.9774,54.8657,13.5,0,0,0,0,0,0,0,1
1043,4.2,55.9831,19.148,37.7299,14,1,1,0,0,0,0,0,1
1044,4.2,34.7786,8.38479,57.4446,13,0,0,0,0,0,0,0,1
